achieved_rpm,achieved_rpm_ci95,candidate_completed_request_count,candidate_concurrency_ceiling_range,candidate_confirmation_epoch_ids,candidate_epoch_duration_seconds_range,candidate_rate_confirmation_epoch_count,candidate_rate_limit_count,candidate_realized_input_tokens_range,candidate_realized_output_tokens_range,candidate_request_row_count,candidate_requested_input_tokens_range,candidate_requested_output_target_range,candidate_scheduled_request_count,candidate_server_error_count,candidate_stream_modes,candidate_successful_request_count,candidate_timeout_count,capacity_claim,capacity_lower_bound_rpm,capacity_lower_bound_rps,capacity_metric_kind,capacity_upper_bound_rpm,capacity_upper_bound_rps,completed_rpm,completed_rpm_ci95,confirmed_healthy_offered_rpm,confirmed_healthy_offered_rps,confirmed_healthy_offered_upper_rpm,confirmed_healthy_offered_upper_rps,effective_input_tpm,effective_input_tpm_ci95,effective_output_tpm,effective_output_tpm_ci95,endpoint_id,epoch_count,healthy_epoch_count,highest_observed_healthy_rpm,highest_observed_healthy_rps,latency_p95_seconds,latency_p95_seconds_ci95,provenance_campaign_sha256s,provenance_capacity_bound_state,provenance_controller_state,provenance_source_id,right_censored,saturation_knee_rps,shape,source_id,tested_max_offered_rps,tested_min_offered_rps,ttft_p50_seconds,ttft_p50_seconds_ci95,valid_epoch_count,workload_input_target_tokens,workload_recipe_identity
,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",0,,[],,0,0,,,0,,,0,0,[],0,0,unconfirmed_healthy_observation_only,,,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",qwen3.5-397b-a17b,11,4,12.0,0.2,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,False,0.008332747491606292,short_long,do-direct-aimd-20260823-final,0.4,0.008332747491606292,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",11,,
345.21076929755895,"{""bootstrap_replicates"":2000,""ci95_high"":364.6248395889126,""ci95_low"":320.6992363233937,""estimate"":345.21076929755895,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",240,,"[""do-epoch-36a916eaf2cf573fc902"",""do-epoch-b2d7006b8de15770c240"",""do-epoch-f4b31f8d08775fb5ca41""]","[13.164215595985297,14.967294761998346]",3,0,"[38.0,44.0]","[64.0,64.0]",240,,"[64.0,64.0]",240,0,"[""streamed""]",240,0,confirmed_bracketed_interval,960.0,16.0,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,1920.0,32.0,345.21076929755895,"{""bootstrap_replicates"":2000,""ci95_high"":364.6248395889126,""ci95_low"":320.6992363233937,""estimate"":345.21076929755895,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",960.0,16.0,1920.0,32.0,14335.037661053304,"{""bootstrap_replicates"":2000,""ci95_high"":15104.583979970703,""ci95_low"":13248.887200610201,""estimate"":14335.037661053304,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",22093.489235043773,"{""bootstrap_replicates"":2000,""ci95_high"":23335.989733690407,""ci95_low"":20524.751124697195,""estimate"":22093.489235043773,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",qwen3.5-397b-a17b,14,11,960.0,16.0,8.261812323514702,"{""bootstrap_replicates"":2000,""ci95_high"":8.591761075805696,""ci95_low"":7.991087212036654,""estimate"":8.261812323514702,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",,,,,False,32.0,short_short,do-direct-aimd-20260823-final,32.0,0.04637731382210629,0.6453463600094741,"{""bootstrap_replicates"":2000,""ci95_high"":0.6795308590080822,""ci95_low"":0.6256787230086047,""estimate"":0.6453463600094741,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",14,,
,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",0,,[],,0,0,,,0,,,0,0,[],0,0,unconfirmed_healthy_observation_only,,,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",qwen3.8-max,12,6,43.82134251049018,0.7303557085081698,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,False,0.8,input32k_short,do-direct-aimd-20260823-final,0.8,0.2,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",12,,
12.0,"{""bootstrap_replicates"":2000,""ci95_high"":12.0,""ci95_low"":12.0,""estimate"":12.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",3,,"[""do-epoch-369352bbdbeb0e25784e"",""do-epoch-a92508e4c63f6d71cab5"",""do-epoch-db81868f05eda04abcc0""]","[5.0,5.0]",3,0,"[41.0,43.0]","[4.0,4.0]",3,,"[1024.0,1024.0]",3,0,"[""streamed""]",3,0,confirmed_bracketed_interval,12.0,0.2,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,24.0,0.4,12.0,"{""bootstrap_replicates"":2000,""ci95_high"":12.0,""ci95_low"":12.0,""estimate"":12.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",12.0,0.2,24.0,0.4,504.0,"{""bootstrap_replicates"":2000,""ci95_high"":516.0,""ci95_low"":492.0,""estimate"":504.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",48.0,"{""bootstrap_replicates"":2000,""ci95_high"":48.0,""ci95_low"":47.99999999999999,""estimate"":48.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",qwen3.8-max,11,8,93.93199911713491,1.565533318618915,0.5497747063345741,"{""bootstrap_replicates"":2000,""ci95_high"":0.6185755020123906,""ci95_low"":0.4856116570008453,""estimate"":0.5497747063345741,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",,,,,False,0.4,mixed,do-direct-aimd-20260823-final,1.565533318618915,0.2,0.46962799834242713,"{""bootstrap_replicates"":2000,""ci95_high"":0.5259660110168625,""ci95_low"":0.41809093300253153,""estimate"":0.46962799834242713,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",11,,
,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",0,,[],,0,0,,,0,,,0,0,[],0,0,unconfirmed_healthy_observation_only,,,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",qwen3.8-max,12,8,96.0,1.6,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,False,0.8,short_long,do-direct-aimd-20260823-final,1.6,0.4,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",12,,
,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",0,,[],,0,0,,,0,,,0,0,[],0,0,unconfirmed_healthy_observation_only,,,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",qwen3.8-max,14,10,480.0,8.0,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,False,16.0,short_short,do-direct-aimd-20260823-final,16.0,1.1562431254422763,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",14,,
46.05608727941592,"{""bootstrap_replicates"":2000,""ci95_high"":48.0,""ci95_low"":43.863917101237746,""estimate"":46.05608727941592,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",36,,"[""do-epoch-ad8a65bb22b921700ba4"",""do-epoch-edc82aea83512d05df7c"",""do-epoch-fcf5207a5064261e4743""]","[15.0,16.414402715978213]",3,0,"[21854.0,21861.0]","[5.0,64.0]",36,,"[64.0,64.0]",36,0,"[""streamed""]",36,0,confirmed_right_censored_lower_bound,48.0,0.8,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,46.05608727941592,"{""bootstrap_replicates"":2000,""ci95_high"":48.0,""ci95_low"":43.863917101237746,""estimate"":46.05608727941592,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",48.0,0.8,,,1006631.4704995641,"{""bootstrap_replicates"":2000,""ci95_high"":1049132.0,""ci95_low"":958715.3594496279,""estimate"":1006631.4704995641,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",1808.7228642567118,"{""bootstrap_replicates"":2000,""ci95_high"":2375.9621763170444,""ci95_low"":1472.0,""estimate"":1808.7228642567118,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",deepseek-v4-flash-0731,11,11,48.0,0.8,2.254245278705882,"{""bootstrap_replicates"":2000,""ci95_high"":2.7057967770510003,""ci95_low"":1.7919247369136428,""estimate"":2.254245278705882,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",,,,,True,,input32k_short,do-sixhour-aimd-20260824-r1,0.8,0.06666666666666667,0.9939317211683374,"{""bootstrap_replicates"":2000,""ci95_high"":1.0180094810057199,""ci95_low"":0.9784212134982226,""estimate"":0.9939317211683374,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",11,,
4.0,"{""bootstrap_replicates"":2000,""ci95_high"":4.0,""ci95_low"":4.0,""estimate"":4.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",3,,"[""do-epoch-31ba4317d19cc31fb9d8"",""do-epoch-41593985ec2e7c04276a"",""do-epoch-aa7c861e6da7cb610185""]","[15.0,15.0]",3,0,"[46.0,51.0]","[4.0,4.0]",3,,"[1024.0,1024.0]",3,0,"[""streamed""]",3,0,confirmed_bracketed_interval,4.0,0.06666666666666667,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,12.0,0.2,4.0,"{""bootstrap_replicates"":2000,""ci95_high"":4.0,""ci95_low"":4.0,""estimate"":4.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",4.0,0.06666666666666667,12.0,0.2,193.33333333333334,"{""bootstrap_replicates"":2000,""ci95_high"":204.0,""ci95_low"":184.00000000000003,""estimate"":193.33333333333334,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",16.0,"{""bootstrap_replicates"":2000,""ci95_high"":16.0,""ci95_low"":16.0,""estimate"":16.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",deepseek-v4-flash-0731,12,9,129.0512174971011,2.150853624951685,0.5531866379994123,"{""bootstrap_replicates"":2000,""ci95_high"":0.6228933570091613,""ci95_low"":0.43502467300277203,""estimate"":0.5531866379994123,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",,,,,False,0.2,mixed,do-sixhour-aimd-20260824-r1,2.150853624951685,0.06666666666666667,0.49683042699083063,"{""bootstrap_replicates"":2000,""ci95_high"":0.583501177985454,""ci95_low"":0.3634383509925101,""estimate"":0.49683042699083063,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",12,,
11.061397308527129,"{""bootstrap_replicates"":2000,""ci95_high"":11.134251036521784,""ci95_low"":10.985268717542944,""estimate"":11.061397308527129,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",21,,"[""do-epoch-a4149747017093da7a42"",""do-epoch-bde08e956f34685827a7"",""do-epoch-c0c16dba55225ac98600""]","[37.72144157899311,38.233020128973294]",3,0,"[70.0,76.0]","[2048.0,2048.0]",21,,"[2048.0,2048.0]",21,0,"[""streamed""]",21,0,confirmed_right_censored_lower_bound,28.0,0.4666666666666667,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,11.061397308527129,"{""bootstrap_replicates"":2000,""ci95_high"":11.134251036521784,""ci95_low"":10.985268717542944,""estimate"":11.061397308527129,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",28.0,0.4666666666666667,,,804.3357930837564,"{""bootstrap_replicates"":2000,""ci95_high"":812.8003256660904,""ci95_low"":795.6473199706103,""estimate"":804.3357930837564,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",22653.74168786356,"{""bootstrap_replicates"":2000,""ci95_high"":22802.946122796613,""ci95_low"":22497.83033352795,""estimate"":22653.74168786356,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",deepseek-v4-flash-0731,12,9,28.0,0.4666666666666667,27.334464976271068,"{""bootstrap_replicates"":2000,""ci95_high"":27.678609656717168,""ci95_low"":26.91155425299949,""estimate"":27.334464976271068,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",,,,,True,,short_long,do-sixhour-aimd-20260824-r1,0.4666666666666667,0.03719015599054479,0.5046896876689667,"{""bootstrap_replicates"":2000,""ci95_high"":0.5734977620013524,""ci95_low"":0.42310588899999857,""estimate"":0.5046896876689667,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",12,,
1821.4333502608704,"{""bootstrap_replicates"":2000,""ci95_high"":1858.363101844329,""ci95_low"":1790.3357935705815,""estimate"":1821.4333502608704,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",1440,,"[""do-epoch-40b1bf2de7537f060de1"",""do-epoch-741c5e103619b65868e2"",""do-epoch-883e6062feb1e131105a""]","[15.497509594017174,16.08636776599451]",3,0,"[40.0,54.0]","[4.0,4.0]",1440,,"[64.0,64.0]",1440,0,"[""streamed""]",1440,0,confirmed_right_censored_lower_bound,1920.0,32.0,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,1821.4333502608704,"{""bootstrap_replicates"":2000,""ci95_high"":1858.363101844329,""ci95_low"":1790.3357935705815,""estimate"":1821.4333502608704,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",1920.0,32.0,,,85752.08134163164,"{""bootstrap_replicates"":2000,""ci95_high"":87660.5361499152,""ci95_low"":84455.36119545558,""estimate"":85752.08134163164,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",7285.7334010434815,"{""bootstrap_replicates"":2000,""ci95_high"":7433.452407377316,""ci95_low"":7161.343174282326,""estimate"":7285.7334010434815,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",deepseek-v4-flash-0731,11,11,1920.0,32.0,0.7217236195763684,"{""bootstrap_replicates"":2000,""ci95_high"":0.7541720801862538,""ci95_low"":0.6884437455853912,""estimate"":0.7217236195763684,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",,,,,True,,short_short,do-sixhour-aimd-20260824-r1,32.0,1.9104998270909148,0.40638519983137183,"{""bootstrap_replicates"":2000,""ci95_high"":0.4114060235006036,""ci95_low"":0.3963769779948052,""estimate"":0.40638519983137183,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",11,,
4.0,"{""bootstrap_replicates"":2000,""ci95_high"":4.0,""ci95_low"":4.0,""estimate"":4.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",3,,"[""do-epoch-4831f4b1f133be038436"",""do-epoch-85823c7a3a5af7b4900e"",""do-epoch-cce04d6cd4e8a52204ee""]","[15.0,15.0]",3,0,"[25146.0,25149.0]","[28.0,28.0]",3,,"[64.0,64.0]",3,0,"[""streamed""]",3,0,confirmed_bracketed_interval,4.0,0.06666666666666667,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,12.0,0.2,4.0,"{""bootstrap_replicates"":2000,""ci95_high"":4.0,""ci95_low"":4.0,""estimate"":4.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",4.0,0.06666666666666667,12.0,0.2,100590.66666666667,"{""bootstrap_replicates"":2000,""ci95_high"":100596.0,""ci95_low"":100584.0,""estimate"":100590.66666666667,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",112.0,"{""bootstrap_replicates"":2000,""ci95_high"":112.0,""ci95_low"":112.0,""estimate"":112.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",gemma-4-31B-it,12,8,8.811499224791685,0.14685832041319474,8.756581950661106,"{""bootstrap_replicates"":2000,""ci95_high"":9.434916052996414,""ci95_low"":8.30457789299544,""estimate"":8.756581950661106,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",,,,,False,0.2,input32k_short,do-sixhour-aimd-20260824-r1,0.2,0.06224778193940755,6.837477142650944,"{""bootstrap_replicates"":2000,""ci95_high"":6.986294226982864,""ci95_low"":6.666428633994656,""estimate"":6.837477142650944,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",12,,
4.0,"{""bootstrap_replicates"":2000,""ci95_high"":4.0,""ci95_low"":4.0,""estimate"":4.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",3,,"[""do-epoch-1032f88897d05d39acab"",""do-epoch-aeb5737fba366a156132"",""do-epoch-d17f38b0fc5a1cac225c""]","[15.0,15.0]",3,0,"[65.0,67.0]","[4.0,4.0]",3,,"[1024.0,1024.0]",3,0,"[""streamed""]",3,0,confirmed_bracketed_interval,4.0,0.06666666666666667,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,12.0,0.2,4.0,"{""bootstrap_replicates"":2000,""ci95_high"":4.0,""ci95_low"":4.0,""estimate"":4.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",4.0,0.06666666666666667,12.0,0.2,262.6666666666667,"{""bootstrap_replicates"":2000,""ci95_high"":268.0,""ci95_low"":260.0,""estimate"":262.6666666666667,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",16.0,"{""bootstrap_replicates"":2000,""ci95_high"":16.0,""ci95_low"":15.999999999999998,""estimate"":16.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",gemma-4-31B-it,12,9,98.13013678636278,1.635502279772713,0.642867889003052,"{""bootstrap_replicates"":2000,""ci95_high"":0.8608444489946123,""ci95_low"":0.39413187000900507,""estimate"":0.642867889003052,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",,,,,False,0.2,mixed,do-sixhour-aimd-20260824-r1,1.635502279772713,0.06666666666666667,0.590779711996826,"{""bootstrap_replicates"":2000,""ci95_high"":0.8340454749995843,""ci95_low"":0.33059578700340353,""estimate"":0.590779711996826,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",12,,
,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",0,,[],,0,0,,,0,,,0,0,[],0,0,unconfirmed_healthy_observation_only,,,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",gemma-4-31B-it,10,9,28.0,0.4666666666666667,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,False,,short_long,do-sixhour-aimd-20260824-r1,0.4666666666666667,0.06666666666666667,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",10,,
,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",0,,[],,0,0,,,0,,,0,0,[],0,0,unconfirmed_healthy_observation_only,,,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",gemma-4-31B-it,9,3,89.01400605403113,1.4835667675671855,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,False,2.0,short_short,do-sixhour-aimd-20260824-r1,2.0,0.9561360556071266,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",9,,
,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",0,,[],,0,0,,,0,,,0,0,[],0,0,unconfirmed_healthy_observation_only,,,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",glm-5.2,13,6,12.0,0.2,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,False,0.2,input32k_short,do-sixhour-aimd-20260824-r1,0.20154322489683305,0.06666666666666667,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",13,,
4.0,"{""bootstrap_replicates"":2000,""ci95_high"":4.0,""ci95_low"":4.0,""estimate"":4.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",3,,"[""do-epoch-12a71053a0f659e458ca"",""do-epoch-73799389d8d848cbb60a"",""do-epoch-cd077b045a0e411a202d""]","[15.0,15.0]",3,0,"[55.0,56.0]","[25.0,196.0]",3,,"[1024.0,1024.0]",3,0,"[""streamed""]",3,0,confirmed_bracketed_interval,4.0,0.06666666666666667,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,12.0,0.2,4.0,"{""bootstrap_replicates"":2000,""ci95_high"":4.0,""ci95_low"":4.0,""estimate"":4.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",4.0,0.06666666666666667,12.0,0.2,221.33333333333334,"{""bootstrap_replicates"":2000,""ci95_high"":224.0,""ci95_low"":220.0,""estimate"":221.33333333333334,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",526.6666666666666,"{""bootstrap_replicates"":2000,""ci95_high"":784.0000000000001,""ci95_low"":100.0,""estimate"":526.6666666666666,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",glm-5.2,12,9,30.71686978492822,0.5119478297488037,2.4374301616723337,"{""bootstrap_replicates"":2000,""ci95_high"":4.273844736017054,""ci95_low"":0.6746091700042598,""estimate"":2.4374301616723337,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",,,,,False,0.2,mixed,do-sixhour-aimd-20260824-r1,0.5119478297488037,0.06666666666666667,0.5757723553397227,"{""bootstrap_replicates"":2000,""ci95_high"":0.774398141016718,""ci95_low"":0.450778797006933,""estimate"":0.5757723553397227,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",12,,
